label;id;date;query;user;tweet
4;2062537683;Sat Jun 06 23:31:28 PDT 2009;NO_QUERY;dalia_matee;trying 4 #500 tweets by tonite... 
0;1972183635;Sat May 30 08:43:55 PDT 2009;NO_QUERY;alexisag;why do i have 2 banshees on my hands? 
0;2262581803;Sat Jun 20 22:48:05 PDT 2009;NO_QUERY;missyoyo2009;@djscratch I still can't hear nuffin 
0;2285595410;Mon Jun 22 15:19:49 PDT 2009;NO_QUERY;cookiejj;drs &amp
0;1981083698;Sun May 31 08:22:43 PDT 2009;NO_QUERY;ChristinaToh;Something is wrong with my BB 
4;2064229280;Sun Jun 07 05:38:51 PDT 2009;NO_QUERY;boyzforum;Shanghai Bath House, my new experience  http://u.mavrev.com/8hwr
4;1835273558;Mon May 18 05:35:44 PDT 2009;NO_QUERY;DustinUrbanski;@dawndevirgilio but which grade? 
4;2059267359;Sat Jun 06 16:35:10 PDT 2009;NO_QUERY;shadowshamrock;just got home from work. lunch time! 
0;1685927445;Sun May 03 02:49:37 PDT 2009;NO_QUERY;ellaelles;but then i think about dee 
0;1980034334;Sun May 31 05:27:10 PDT 2009;NO_QUERY;_Misunderstood_;@charmbreezy http://twitpic.com/4jbet - I need 2 decorate my ish too, I'm OFFICIALLY jealous!  lol.
0;2059802975;Sat Jun 06 17:40:06 PDT 2009;NO_QUERY;littlebirdiecom;#wings score  it's OK, its early.  come on #pens!
4;2063164929;Sun Jun 07 01:36:20 PDT 2009;NO_QUERY;KellyShibari;@lettucelord Oh please. You haven't been on a good movie date yet then! Is a donut date a good date? 
4;2193529232;Tue Jun 16 08:34:54 PDT 2009;NO_QUERY;Sahasta;@TJ_Black Dude u r a great artist any way i hope you come to turkey i would realy like to watch your concert it would be awsome 
4;1996337674;Mon Jun 01 14:55:06 PDT 2009;NO_QUERY;chaosbot;Not to worry, noone got that one. Next question starts in 1 minute, get your thinking caps on 
0;2232851434;Thu Jun 18 20:29:05 PDT 2009;NO_QUERY;TKeller81;Yep I cried for the first time realizing that I hardly see Aidan anymore now that he's in daycare and I work late  I'm sad now
4;1990156608;Mon Jun 01 04:03:16 PDT 2009;NO_QUERY;nonoodle;@Wil_Anderson I'll try again! Just watching u on good news week, Excellent! u r very clever.  keep it up
0;2211072792;Wed Jun 17 12:23:50 PDT 2009;NO_QUERY;AliasMrJones;Your iPhone cannot be updated at this time because the activation server is unavailable.   - http://bkite.com/08Bx0
0;1559483654;Sun Apr 19 11:15:37 PDT 2009;NO_QUERY;philwerk;is not feeling that well
0;1676947060;Fri May 01 23:49:30 PDT 2009;NO_QUERY;keron;@eisen yes but you recommended it! my twitterfall is hanging 
4;1978347921;Sat May 30 23:05:32 PDT 2009;NO_QUERY;adinasi;Trippin' over the people who follow you on Twitter  and content with some of them particulary
0;1996644498;Mon Jun 01 15:26:17 PDT 2009;NO_QUERY;Digital_Nomads;@jungle_expat - I'd love to DM you back but you're not following us. 
0;1984829089;Sun May 31 15:53:29 PDT 2009;NO_QUERY;MsBlckSummer;@KnockiTsRanduM I would but I hear it doesn't ship well! 
0;2235914633;Fri Jun 19 02:23:32 PDT 2009;NO_QUERY;JazzTheSpazz;SCREW YOU MR SHERIFF. You were meant to give me a shit grade. Now I'm almost certain my parents will make me change. 
4;1792511290;Wed May 13 23:21:20 PDT 2009;NO_QUERY;Alannahhibbert;going to bed now! i havent read in a while. i better start again its a good time 
4;1983449896;Sun May 31 13:10:42 PDT 2009;NO_QUERY;jeeemima;got nowt to lose in the moulin rouge gona flash my pants when i can can! got dolly rockers in my head! je suis une dolly 
4;2057585350;Sat Jun 06 13:16:41 PDT 2009;NO_QUERY;ThatFreakKid;@parawhore182 Hey
4;1685948631;Sun May 03 02:56:29 PDT 2009;NO_QUERY;truckerderrick;had a great time tonight with my girl. kinda forgot just how awesome she was(is).  #fb
0;2296867433;Tue Jun 23 09:43:01 PDT 2009;NO_QUERY;lastsong13;i got called into work  
4;1974285030;Sat May 30 12:48:56 PDT 2009;NO_QUERY;Brandicat;We're going to buy silver lol 
0;2187450473;Mon Jun 15 20:17:59 PDT 2009;NO_QUERY;maddiannew;hmmm.. so bored LOL wana go shopping but have no way there nawww 
4;1548702203;Fri Apr 17 21:42:38 PDT 2009;NO_QUERY;hurricanekarina;@ohmygoshloriiii you have a lot of followers.. kinda creepy. 
4;2187044375;Mon Jun 15 19:42:30 PDT 2009;NO_QUERY;TheKornerStore;Posted up outside like the goon that i am lol 
4;1975040716;Sat May 30 14:19:22 PDT 2009;NO_QUERY;Nermiina;@aplusk I saw What Happens In Vegas in my friends birthday party today, and  just wanted to say that you were hilarious in that movie! 
0;2299870154;Tue Jun 23 13:26:54 PDT 2009;NO_QUERY;JoshuaCraZe;Finally caught up on my sleep. I barely woke up 30 min ago. Now I have to get ready for work...again. 
0;2246129130;Fri Jun 19 17:08:08 PDT 2009;NO_QUERY;xlilmisszoeyx;ok i have changed my mind! Im sick of spending the weekends alone 
0;2204431501;Wed Jun 17 02:11:57 PDT 2009;NO_QUERY;KatieMchenryy;just ate way too much food.  now i feel sick.
4;1548861124;Fri Apr 17 22:12:19 PDT 2009;NO_QUERY;KimCulbertson;@Kellen_owe is too cool now that he's past 100 fans 
4;1824087994;Sun May 17 00:00:14 PDT 2009;NO_QUERY;CGmonster;@gamer art  haha I forgot an @. I wrote you tho   Do the all-nighter!
0;2219473063;Thu Jun 18 00:37:02 PDT 2009;NO_QUERY;LizWilson77;The new prescription in my glasses is making me dizzy 
4;1983051090;Sun May 31 12:24:34 PDT 2009;NO_QUERY;justinmunger;Chicken with Broccoli  http://twitpic.com/6couh
0;1694003078;Mon May 04 00:39:08 PDT 2009;NO_QUERY;jaydotrain;@carlysialevert u went MIA on meee 
4;1882178609;Fri May 22 06:23:07 PDT 2009;NO_QUERY;SunnyBox;has officially left school/sixth form. Just the exams left. And the RAVE tonight 
4;1976499890;Sat May 30 17:32:44 PDT 2009;NO_QUERY;samthrax;@midnightlily I'm not as miserable as earlier but I've been laying in bed since I got home so that's prob helping. 
0;1978298069;Sat May 30 22:57:29 PDT 2009;NO_QUERY;AnnaSteele;is trying to cure a hangover 
4;1791859913;Wed May 13 21:19:58 PDT 2009;NO_QUERY;endofthelineXx;.... Never stay up until 3:30am when you have to be up at 7am... Meanie..... ha 
0;1565066545;Mon Apr 20 05:48:08 PDT 2009;NO_QUERY;sakuraso;15 minutes until the listening  1 hour 15 minutes until Classical Japanese 
4;2177214994;Mon Jun 15 05:41:10 PDT 2009;NO_QUERY;Pr3ttyHazelEyes;Morning Coffee 
0;2253971159;Sat Jun 20 09:01:45 PDT 2009;NO_QUERY;Kristin61378;@dbhata I want to go again too!!!! 
4;1685193598;Sat May 02 23:24:14 PDT 2009;NO_QUERY;iHeartJB;@jonasbrothers I saw the 2nd JONAS ep. It was so gooooood. I'll watch it when it comes on TV again 
0;2057810277;Sat Jun 06 13:42:14 PDT 2009;NO_QUERY;Jasmine_Tafoya;@alex_mauricio I hade to make a new twitter. 
0;2220958500;Thu Jun 18 04:22:53 PDT 2009;NO_QUERY;smmarvell;starting to feel like im coming down with something, glands are up 
4;1691308041;Sun May 03 17:34:13 PDT 2009;NO_QUERY;LASTNIGHT_ENT;Tuesday we @ &quot
4;1996461285;Mon Jun 01 15:07:22 PDT 2009;NO_QUERY;physcho_lover;still lying in bed got a physio appointment today for my leg then im off to study 
4;1759466752;Sun May 10 19:16:30 PDT 2009;NO_QUERY;sarahmerion;@JenChicago What a sweet tweet   Miss you lots.  Are you holding it down in Chi-town?
0;1964664901;Fri May 29 14:36:08 PDT 2009;NO_QUERY;Princess_Elisha;@Pisces_1988 cool i wish i could av gone 2 da 1 he did where i live but i couldnt 
4;1880025681;Thu May 21 23:52:06 PDT 2009;NO_QUERY;iKitty;@mayhemstudios ohh I want one!  Would look so cool next to my Mimobot Princess Leia USB 
4;2048803118;Fri Jun 05 15:48:00 PDT 2009;NO_QUERY;SarahAnnGreen;Sorry, not been feeling too good this evening. Will be back tomorrow. Thank you for the #followfriday 's 
0;1979119408;Sun May 31 01:43:00 PDT 2009;NO_QUERY;deanjullie;Hope win 7 beta, doesn't Actually shutdown every 2 hours tomorrow(it was June 1st right?)   cbf putting RC on ..
4;1991070150;Mon Jun 01 06:20:34 PDT 2009;NO_QUERY;mz_coeleeone;goodmorning my beautiful tweople !  how's it going today??
4;1962747153;Fri May 29 11:35:10 PDT 2009;NO_QUERY;heykim;@nikkiwoods  hey u!   HOWS miss sunshine today?
0;2299984476;Tue Jun 23 13:35:23 PDT 2009;NO_QUERY;stephcullen;i wanna sleep but its still too sunny  how lame is that!!!
0;1685163022;Sat May 02 23:17:16 PDT 2009;NO_QUERY;LucasS;Mandatory airport tweet - flight delayed 
4;2175919778;Mon Jun 15 02:22:59 PDT 2009;NO_QUERY;TheNewBradie;@NessaSlashRice hiii  it was ummm lonely SO MANY PPL AWAY  U AND ZOE ABANDONED ME IN TECH SHE WAS FUNNY BUT I COULDNT LAUGH ALONE =[
4;2062836161;Sun Jun 07 00:27:51 PDT 2009;NO_QUERY;Mirna023;@nkangel74 Those glasses look like D&amp
0;2180466217;Mon Jun 15 10:30:33 PDT 2009;NO_QUERY;squidgeyful;Remind me to never dream about moving to America... It isn't good 
4;1984123364;Sun May 31 14:29:19 PDT 2009;NO_QUERY;zoe_jonesss;bed time! well off to read more of breaking dawn first  night xxx
0;1834724141;Mon May 18 03:59:42 PDT 2009;NO_QUERY;Sim_KS;the weather in kent is horrible 
0;2255542121;Sat Jun 20 11:25:12 PDT 2009;NO_QUERY;Evil_Sorceress;@Sacred_Silence @211me to germany as well... 
4;2054454036;Sat Jun 06 07:23:16 PDT 2009;NO_QUERY;IronmanLongRunr;@ItsRainingWit Hey, you missed a NY relative! No one invited me...   have fun!
0;2175457623;Mon Jun 15 01:02:28 PDT 2009;NO_QUERY;theunsinkable;CUTE. WHY SO CUTE.  YUNHO'S SNEAKERS  http://i43.tinypic.com/2hxycf8.jpg
0;2189390075;Mon Jun 15 23:55:09 PDT 2009;NO_QUERY;sarahtheminx640;Exams today  scaredddd!!
4;1685240828;Sat May 02 23:34:57 PDT 2009;NO_QUERY;hkdb;is having a good night w/ friends... 
4;1973364183;Sat May 30 11:00:24 PDT 2009;NO_QUERY;pixum;@till777 Thanks, Till. TweetLater is a good choice 
0;2186522353;Mon Jun 15 18:57:43 PDT 2009;NO_QUERY;Velius;I still cant make a full fist with my right hand. Im looking at finding a doctor to take an x ray. 
0;1692447853;Sun May 03 20:01:02 PDT 2009;NO_QUERY;pmk215;@joeymcintyre I was going to go but I don't have anyone to go with me.  So I'll be watching from work on my computer, instead of teaching.
0;2051010240;Fri Jun 05 19:41:53 PDT 2009;NO_QUERY;Suestrah_lei;aWwWw  my bff went home 2day!! im bored withot u... MISS U MY JOMBIIE...
4;2000445793;Mon Jun 01 22:07:58 PDT 2009;NO_QUERY;lizmoney;@ryancolgin are yo gonna wear them at NET SQUARED tomorrow? we are always there till late 
0;1985728795;Sun May 31 17:39:43 PDT 2009;NO_QUERY;InuInspirations;had a good weekend with my boyfriend, went go kart racing and I won haha. But now won't see him for another 2 weeks 
0;1827054418;Sun May 17 09:53:45 PDT 2009;NO_QUERY;ruxoz;Man, the couple last lines do really worry me.It's exactly what our team is  Our team rarely share any opinions! It matches 'Slacker' def.
4;1993793709;Mon Jun 01 10:56:30 PDT 2009;NO_QUERY;chrysb;@JeepersMedia We made some changes to the webcam stuff and it looks like your lag went away! Great!  http://twitvid.io/ab24
4;1557681931;Sun Apr 19 05:29:22 PDT 2009;NO_QUERY;ukmikeburke;Big thanks to @JasonBradbury for the  message on our flip video to my daughter Sophie - she's gonna freak out 
4;1795507586;Thu May 14 07:53:40 PDT 2009;NO_QUERY;Nikki_88;@candicew2 hahaha all I do is write my status ! Lmao I don't get how to write to people besides replaying to what they wrote. Oh well 
0;2015948304;Wed Jun 03 05:51:55 PDT 2009;NO_QUERY;cz415ad;i have been suffering from a terrible toothache -  if ya get a bad toothache let me tell you vanilla extract works wonders
4;1823993627;Sat May 16 23:40:18 PDT 2009;NO_QUERY;abhabhattarai;@danmacsai the real question is: what were you doing at the hard rock in times square?? youre no better than the cheesy tourists 
4;2052542093;Sat Jun 06 01:05:20 PDT 2009;NO_QUERY;Miki_is_Rad;woowww slept till 5 hahahahha =P on the way to cityyyyy to get din din withh katelynn 
4;1970395710;Sat May 30 03:41:49 PDT 2009;NO_QUERY;Xiulinggg;had just finished tuition  out for dinner now {:
0;2044520859;Fri Jun 05 09:28:46 PDT 2009;NO_QUERY;TlcFshionOuTlet;It's kind of cold out today. 
0;2301321833;Tue Jun 23 15:17:17 PDT 2009;NO_QUERY;budacrous14;Trying to get tickets to warped but I don't think I'm going to be able to afford them 
0;2064150967;Sun Jun 07 05:23:34 PDT 2009;NO_QUERY;BrandyWandLover;@rustyrockets i think, mr brand, that u at least owe us a few tweets after abandoning us uk girlies for LA  xx
4;1963887515;Fri May 29 13:24:06 PDT 2009;NO_QUERY;xLilBree123;lovin virginia! hopefully ill pick up an accent 4 a lil while 
4;2000763215;Mon Jun 01 22:54:06 PDT 2009;NO_QUERY;Rach_T1211;slip n slide, hugging dry teachers and yearbook/shoe signing was awesome. holybejesuswearereallydoneatst.alberts!!!  = / =( lol
4;1832835033;Sun May 17 21:36:48 PDT 2009;NO_QUERY;ypforazzi;@Reinachango have a save flight a great time in downunder 
0;2328387237;Thu Jun 25 09:31:09 PDT 2009;NO_QUERY;ohhaithur;ugh. someone hold me. 
4;2189887983;Tue Jun 16 01:10:30 PDT 2009;NO_QUERY;butterbean74;@velvetella makes my eyes water just thinking of 10lbs! mine never passed 7lbs! I bet he's gorgeous 
0;2012988975;Tue Jun 02 21:41:12 PDT 2009;NO_QUERY;thewanonly;lunching downstairs... there goes my taste palate... 
0;2191657513;Tue Jun 16 05:43:19 PDT 2009;NO_QUERY;fionaaa_;is finally up  and still wondering why the ground isn't moving underneath me like it does on rollercoasters 
4;2054192358;Sat Jun 06 06:47:18 PDT 2009;NO_QUERY;soulboykirk;@artemisrex work it out! 
4;2063717260;Sun Jun 07 03:48:02 PDT 2009;NO_QUERY;v_a_l_;New Article on my blog 
0;1974577514;Sat May 30 13:25:08 PDT 2009;NO_QUERY;Grannit666;on my bike with my dad 
4;1573735661;Tue Apr 21 02:36:31 PDT 2009;NO_QUERY;mariarita32;@TeresaGar good luck 
0;2197491321;Tue Jun 16 13:51:16 PDT 2009;NO_QUERY;beth_markert;wishes @myxer wouldnt have double charged me for my ringtone...especially when i have an email saying they wouldnt charge me 
4;1686232537;Sun May 03 04:27:31 PDT 2009;NO_QUERY;chloedoey;@danielradcliffe -totally intrigued to know if that is you! and your wee dogs are pretty cool  have to say im quite excited about this! x
4;2176807258;Mon Jun 15 04:48:03 PDT 2009;NO_QUERY;Merrydeth;really should sleep earlier...tonight's bed time? 10:00!!! Let's do this! 
0;1969177939;Fri May 29 23:14:42 PDT 2009;NO_QUERY;adaniellec;I broked the television at the Turmans.  I didn't really break it...we just can't get it back on cable. Oops. No Nick at Nite for me.
4;2053073821;Sat Jun 06 03:10:04 PDT 2009;NO_QUERY;RyanCorpse;At my mom's cousin's house.! His sone is sooo Sweet ^^ 
0;2191610202;Tue Jun 16 05:37:44 PDT 2009;NO_QUERY;bigfootedgurl;@bhajk2 ok.. david said becoz he extended e dateline for image proj, his marking schedule is affected!! so he hasn't marked finished yet. 
4;1825459832;Sun May 17 05:46:41 PDT 2009;NO_QUERY;elphiemcdork;@hollie_ she probably won't, as she's not the singing guest. But she'll talk a lot  
4;2053241362;Sat Jun 06 03:49:49 PDT 2009;NO_QUERY;cookiemonster82;@bhavishya its got better in london village, hope it does in brum too 
4;1989045650;Mon Jun 01 00:10:07 PDT 2009;NO_QUERY;NathanScot;whoops, been a while since I updated!  here's a new mashup to make up for it  Lady Gaga - Love Game with Dangerous http://bit.ly/1Dm0QV
0;2297532696;Tue Jun 23 10:33:32 PDT 2009;NO_QUERY;stephanieduhhh;@chadlowlife whats wronggg  i love you!
0;1980024949;Sun May 31 05:25:07 PDT 2009;NO_QUERY;FeliciaNTassone;Really needs to learn how to say no when someone asks for a favor   it is quite insane...
4;1985366185;Sun May 31 16:58:10 PDT 2009;NO_QUERY;twisted4ddub;@saxy15 have fun and good luck with the twitter intervention 
0;2044117957;Fri Jun 05 08:53:45 PDT 2009;NO_QUERY;Rianca;@ohmymandy, girl why? what's wrong? 
4;1984933751;Sun May 31 16:05:45 PDT 2009;NO_QUERY;3LL3N;kate is going over her speech, im not listening  its wayy better then mine anyway.
0;1989134421;Mon Jun 01 00:27:32 PDT 2009;NO_QUERY;Nathan133;@iMmopukCP Tests 1st day back from school that sucks! tests today 
4;2007831005;Tue Jun 02 13:12:57 PDT 2009;NO_QUERY;urbanvintage;Is still in JA mode - need some pep inmy step! in the meantime u should do some shopping www.urbanvintagestyle.etsy.com! 
0;2235110943;Fri Jun 19 00:27:05 PDT 2009;NO_QUERY;jessiemarieee;@_Mykii I know  I need her.
4;1964279887;Fri May 29 13:59:36 PDT 2009;NO_QUERY;davidismyangel;@archangelmaggie And hahaha I love that picture too!! It is so adorable and funny lol! You make the best unintended expressions lol. 
0;1991372688;Mon Jun 01 06:55:17 PDT 2009;NO_QUERY;PeroniGrlBrandi;@joeymcintyre Instead of eating breakfast with you     I guess I'll go munch on my leftover doughnuts from girls weekend.
4;1551778366;Sat Apr 18 09:57:04 PDT 2009;NO_QUERY;gracefreeman;Wow, amazing match, Murray lost, but only just  Promising knowing his record on clay
0;2241759199;Fri Jun 19 11:20:38 PDT 2009;NO_QUERY;taskinillusion;Even in Chinatown you can't find asian pop music... only traditional. 
0;1996878645;Mon Jun 01 15:51:21 PDT 2009;NO_QUERY;MeBrEEzy;fEElin REALLy Sad       .............i DoNt LiKe tHiS FeeLin...
4;1692411343;Sun May 03 19:56:23 PDT 2009;NO_QUERY;Cita74;Had a great weekend. I'm out. Two more weeks and I'm off for three months 
0;2187190733;Mon Jun 15 19:55:25 PDT 2009;NO_QUERY;LikeSunday;@sydeshow mine is Little Black Cloud Ă®?Â‰ 
4;2056935693;Sat Jun 06 12:04:07 PDT 2009;NO_QUERY;Kuehs;@30secondstomars http://twitpic.com/6dd5l - As we say in french: le travail porte ses fruits 
4;2188488177;Mon Jun 15 21:59:36 PDT 2009;NO_QUERY;MisterOscar;@PSilypanda Movie Night? When 
4;1999628959;Mon Jun 01 20:32:55 PDT 2009;NO_QUERY;2weetme;@kleinang Thank u  i think a good solid 8 hrs sleep should do it. Bye bye Monday.
4;2064852595;Sun Jun 07 07:19:40 PDT 2009;NO_QUERY;zuluranger;Havn't figured out yet how to get my Tweets from Twitter to automatically post to my Facebook yet.  I know it can do it.  
4;1677055078;Sat May 02 00:15:58 PDT 2009;NO_QUERY;ivsies;@dattmusch opeth 
0;2050255330;Fri Jun 05 18:20:40 PDT 2009;NO_QUERY;thebrownbarbie;Twitter has been less than entertaining today!!!!!!!!! 
0;2175278488;Mon Jun 15 00:33:11 PDT 2009;NO_QUERY;SpontaniuzVixen;@marenis Boo u bestah be there I needs a Girl momment. 
4;1985877158;Sun May 31 17:56:33 PDT 2009;NO_QUERY;peculiarnight;@Twitridge llamas and mushrooms, and......I grew up in Ecuador where Llamas roamed.  Nice background 
4;1981595765;Sun May 31 09:29:20 PDT 2009;NO_QUERY;AngelaBonomo;@EDDIEKLIVE But only those whose names are written in the Lamb's book of life. The rest of Revelation 21:27. 
0;2218132723;Wed Jun 17 21:56:52 PDT 2009;NO_QUERY;haileysewell;michael cera's twitter is an impostor!!  so i guess i can delete twitter lol
0;1558142146;Sun Apr 19 07:24:42 PDT 2009;NO_QUERY;xxxmybullet;@sarahmars i know  *sigh*
4;2056936494;Sat Jun 06 12:04:13 PDT 2009;NO_QUERY;Lem0nmuffin;I really could tell how bored you were this morning julie 
0;2213849584;Wed Jun 17 15:55:47 PDT 2009;NO_QUERY;charlie_brook;@Soho00 yes, it is... it's cruel and difficult to see how men can destroy men...     ~sad~
4;1573599887;Tue Apr 21 01:56:47 PDT 2009;NO_QUERY;onthebanking;And now we're stepping up the intensity for 2 of my riders, so I'll be getting complaints soon then 
4;1983571399;Sun May 31 13:24:49 PDT 2009;NO_QUERY;ktleparker;watching lady and the tramp again, and talking to C. 
4;1989751425;Mon Jun 01 02:40:51 PDT 2009;NO_QUERY;xxjoshuaaxx;I was bored and decided to listen to music. I came up to @jeffreecuntstar and I like his music~! His music is catchy! Very entertaining. 
0;2239477643;Fri Jun 19 08:35:29 PDT 2009;NO_QUERY;jsumps;didnt go to work in order to find another summer gig but now I'm bored and cant go to work because I told them I'm sick 
0;1879949811;Thu May 21 23:37:41 PDT 2009;NO_QUERY;lawrencedenes;@eveholt I feel for you, i HATE those things 
0;2188322777;Mon Jun 15 21:41:19 PDT 2009;NO_QUERY;GriffinAsher;My #socnoc story is fighting me  Need a whip to get it back into shape. Or perhaps something alcoholic.
4;1750965456;Sat May 09 18:20:47 PDT 2009;NO_QUERY;heeatherr_;@ddlovato WELCOMEEE BACKKKKK 
4;1881618919;Fri May 22 05:08:36 PDT 2009;NO_QUERY;lbreezy09;fuckkkkk im so hyper i wanna run through the hallways right now and scream 
0;1963486836;Fri May 29 12:47:49 PDT 2009;NO_QUERY;AtypicalPsyche; @ coming to work w/ a rag on your head.
4;1957701524;Fri May 29 01:19:54 PDT 2009;NO_QUERY;riineySTACKEDx;@Ceeceejayes lol sucks.. hey on monday can i just go to yur house like 10 mins b4 yuh end up leavin to the station.. ?? 
4;2048657893;Fri Jun 05 15:33:35 PDT 2009;NO_QUERY;rarmendariz;@myfoxphoenix Thanks for all the great #FF recs. 
4;2058146790;Sat Jun 06 14:21:30 PDT 2009;NO_QUERY;akojen;Hey, @lostzombies--check out what @mindykaling just posted. 
0;2259596613;Sat Jun 20 17:50:57 PDT 2009;NO_QUERY;everam01;@Jmum525 I hope they stop when it closes 
0;2265798663;Sun Jun 21 07:19:53 PDT 2009;NO_QUERY;weebabylou;broke my bed again  looks like ill be sleeping on the floor
4;2001287006;Tue Jun 02 00:24:03 PDT 2009;NO_QUERY;MileyRayCyrsFan;@tracecyrus i totally hugged lil wayne. be jealous bro 
0;2324370786;Thu Jun 25 02:59:44 PDT 2009;NO_QUERY;martijn_mol;general mood 
4;1972293987;Sat May 30 08:57:19 PDT 2009;NO_QUERY;karps;@OldSkhool thanks for the follow! 
0;2176423869;Mon Jun 15 03:50:12 PDT 2009;NO_QUERY;tjdsn;@jaysonb485 I am just trying to watch good news week and BAM I have to see that bloody ad 
0;2258374817;Sat Jun 20 15:49:27 PDT 2009;NO_QUERY;lins781;@ddlovato  why and how will you get your heart broke again? May I ask who or who were you going out with to get your heaetbroken again?  
0;1990823621;Mon Jun 01 05:49:34 PDT 2009;NO_QUERY;djsipe;Work seems so much more like work after a week of chilling at the lazy river.  
0;1826408779;Sun May 17 08:26:29 PDT 2009;NO_QUERY;FlissTee;@felicityfuller Sunday afternoon blues ? 
0;2326159731;Thu Jun 25 06:38:24 PDT 2009;NO_QUERY;NathalieCaron;@ilaam I'm going through Heroes withdrawal as well   Miss it a lot.
0;2169488943;Sun Jun 14 14:35:14 PDT 2009;NO_QUERY;sleepssundays;@scottique I'd go see it myself but it's not out my side of the pond until OCTOBER. 
4;2015255701;Wed Jun 03 04:09:29 PDT 2009;NO_QUERY;mikayla_19;Reading 
0;2261627327;Sat Jun 20 21:05:17 PDT 2009;NO_QUERY;dannnnnnniielle;8dtg
0;2009367670;Tue Jun 02 15:34:47 PDT 2009;NO_QUERY;aussiepixygirl;@Angry_Pangolin no more tea  makes me sad, but must be done.
4;1468884572;Tue Apr 07 04:14:06 PDT 2009;NO_QUERY;jacquina;http://twitpic.com/2y9yz - quite impressed that the internet still works in my garden, i feel like summer is here 
4;1677550325;Sat May 02 02:41:10 PDT 2009;NO_QUERY;snowgoose;Wasting time!  http://plurk.com/p/rckw4
4;2072335772;Sun Jun 07 20:49:52 PDT 2009;NO_QUERY;shantl;@rachelbegins Stippling usually does. It's quite tedious. But it's prettehhh. 
0;2236349104;Fri Jun 19 03:29:01 PDT 2009;NO_QUERY;motleyangel;heard that @AtomicOutlaws are playing malarkeys on saturday....without me!!! im bummed that im gonna miss an outlaws show 
0;1770639954;Mon May 11 21:51:29 PDT 2009;NO_QUERY;UnIqUeLoVe143;@kayLaanic0le I need some clients now  haha
4;1972510076;Sat May 30 09:21:39 PDT 2009;NO_QUERY;Nikie_D;Hanging out with my bro.. Can't wait for the BGT Finale today !! 
0;1971555759;Sat May 30 07:22:25 PDT 2009;NO_QUERY;xjezzebelle;@mickitymike I can not give you monies. The new computer will use up all of mine 
0;2257225567;Sat Jun 20 14:00:05 PDT 2009;NO_QUERY;xandriing;i'm so depressed. i don't know why but it's really bothering me. 
4;2059597707;Sat Jun 06 17:15:14 PDT 2009;NO_QUERY;alexandramarieb;My best fraaaaand graduated! At her party 
0;1970320181;Sat May 30 03:22:33 PDT 2009;NO_QUERY;rodion19;In the wonderful world of Structures...Tuesday exam and it's the most difficult of all. So this weekend I'll have to study a lot. 
0;1965480756;Fri May 29 15:59:54 PDT 2009;NO_QUERY;bill_oh_bill;It is possible to frown while eating a Frosty 
4;1967344982;Fri May 29 19:24:39 PDT 2009;NO_QUERY;WillYUMMM;Yes Auntie Kim i know the more homework i do, the more better i will get than other persons -___- lol 
4;2071989593;Sun Jun 07 20:12:48 PDT 2009;NO_QUERY;karolinacieslak;backkk. talk about an awesome and influencial partayyy! lmao this update goes out to my home gurl annette! 
4;1834623909;Mon May 18 03:38:15 PDT 2009;NO_QUERY;treewatcher21;@steph1985 all good. that's the magical part  I visit there this winter, and eat a lot.  dan-tsai noodles,chicken,pudding, fried shrimp...
0;1964036615;Fri May 29 13:37:37 PDT 2009;NO_QUERY;ohmijonas;He's shy...............but it's cute ily. but you don't see it or know it &lt
4;2001927329;Tue Jun 02 02:33:22 PDT 2009;NO_QUERY;LSMusic;Online.... But, Fully Occupied!! 
0;2055111155;Sat Jun 06 08:43:07 PDT 2009;NO_QUERY;eatssparkles;Note to Wrigleys: 30 seconds of minty flavour and then a cardboard taste does not a stick of chewing gum make 
4;1969709245;Sat May 30 00:56:50 PDT 2009;NO_QUERY;Tigerlily_Manj;@JonathanRKnight - Yay! U r finally home  U could have just about flown to visit me in  Aust. in that time! Have a good sleep..
0;2235812430;Fri Jun 19 02:08:10 PDT 2009;NO_QUERY;rafidah27;Robert Pattinson got hit by taxi cab 
0;1972204236;Sat May 30 08:46:26 PDT 2009;NO_QUERY;Fonzie954;Oh no! Rishi is still sleeping &amp
0;2218849169;Wed Jun 17 23:16:10 PDT 2009;NO_QUERY;lainebernstein;@jordanmarieh uuuh so saturday i have pepperdine graduation but after to celebrate your first day of freedom..pinkberry? then i leave 
0;2327931482;Thu Jun 25 08:57:58 PDT 2009;NO_QUERY;jozegal;Entire body aches like shit from 3 hrs of badminton! 
4;2192813926;Tue Jun 16 07:35:15 PDT 2009;NO_QUERY;Iadyjae;@tonyhawk hehe that's too cute! 
4;1985351017;Sun May 31 16:56:18 PDT 2009;NO_QUERY;jessrosiers;everyone should check out my site: www.dangerradiofans.t35.com  let me know what you think!
4;1989628931;Mon Jun 01 02:14:04 PDT 2009;NO_QUERY;MisterRo;@helga_hansen I find that my job would be much easier if there weren't other people working here, full stop! Less interesting, but easier 
4;1833800685;Mon May 18 00:30:23 PDT 2009;NO_QUERY;AprilFilms;drinking my @fijiwater right now  the minerals in it help with sore muscles 
4;2003126947;Tue Jun 02 05:56:05 PDT 2009;NO_QUERY;emmettxxx;@ShaneOrDie You got a twitter!! Your username shouldve been shaneofshanes 
0;1792834989;Thu May 14 00:24:34 PDT 2009;NO_QUERY;obliviousalone;I burned the back of my hand on the oven 
